n_neighbors,distance_metric,wdtw_g,regime_filter,calendar_filter,norm_method,horizon_len,n_tests,direction_accuracy,avg_rmse,avg_mae,avg_r2,ticker
20,wdtw,0.1,False,True,pct_change,30,29,0.4827586206896552,0.0002577922329417499,0.0001995434651403154,-7.051059308934235,NQ
20,wdtw,0.1,False,False,log_returns,10,30,0.4666666666666667,0.00033517377717248107,0.00025538661835791237,-17.317945110162807,NQ
20,wdtw,0.1,False,False,log_returns,20,30,0.6333333333333333,0.0002840691732502541,0.00022012603584572487,-9.626428274952351,NQ
20,wdtw,0.1,False,False,log_returns,30,30,0.5,0.000257918907370378,0.0001995764771081609,-6.9694965646229186,NQ
20,wdtw,0.1,False,False,pct_change,10,30,0.4666666666666667,0.00033517377717248107,0.00025538661835791237,-17.317945110162807,NQ
20,wdtw,0.1,False,False,pct_change,20,30,0.6333333333333333,0.0002840691732502541,0.00022012603584572487,-9.626428274952351,NQ
20,wdtw,0.1,False,False,pct_change,30,30,0.5,0.000257918907370378,0.0001995764771081609,-6.9694965646229186,NQ
20,dtw,0.05,True,True,log_returns,10,29,0.4827586206896552,0.00020409918176330825,0.00015722112910861917,-4.400123688002991,NQ
20,dtw,0.05,True,True,log_returns,20,29,0.6551724137931034,0.00020763291299287097,0.0001615095314425928,-3.9846419700976714,NQ
20,dtw,0.05,True,True,log_returns,30,29,0.4827586206896552,0.00019015751923815463,0.00014671173438269728,-2.9046307115055936,NQ
20,dtw,0.05,True,True,pct_change,10,29,0.4827586206896552,0.00020409918176330825,0.00015722112910861917,-4.400123688002991,NQ
20,dtw,0.05,True,True,pct_change,20,29,0.6551724137931034,0.00020763291299287097,0.0001615095314425928,-3.9846419700976714,NQ
20,dtw,0.05,True,True,pct_change,30,29,0.4827586206896552,0.00019015751923815463,0.00014671173438269728,-2.9046307115055936,NQ
20,dtw,0.05,True,False,log_returns,10,30,0.4666666666666667,0.00020273828806581924,0.00015659950385007442,-4.318100917071908,NQ
20,dtw,0.05,True,False,log_returns,20,30,0.6333333333333333,0.0002058492497078346,0.0001605302146089471,-3.901121704669319,NQ
20,dtw,0.05,True,False,log_returns,30,30,0.5,0.00018874719948867464,0.0001458962341008427,-2.8341483554874736,NQ
20,dtw,0.05,True,False,pct_change,10,30,0.4666666666666667,0.00020273828806581924,0.00015659950385007442,-4.318100917071908,NQ
20,dtw,0.05,True,False,pct_change,20,30,0.6333333333333333,0.0002058492497078346,0.0001605302146089471,-3.901121704669319,NQ
20,dtw,0.05,True,False,pct_change,30,30,0.5,0.00018874719948867464,0.0001458962341008427,-2.8341483554874736,NQ
20,dtw,0.05,False,True,log_returns,10,29,0.4827586206896552,0.0003349662086070128,0.0002555573699394638,-17.50696702217693,NQ
20,dtw,0.05,False,True,log_returns,20,29,0.6551724137931034,0.0002841057672785698,0.00022037869771547456,-9.704621808425575,NQ
20,dtw,0.05,False,True,log_returns,30,29,0.4827586206896552,0.0002577922329417499,0.0001995434651403154,-7.051059308934235,NQ
20,dtw,0.05,False,True,pct_change,10,29,0.4827586206896552,0.0003349662086070128,0.0002555573699394638,-17.50696702217693,NQ
20,dtw,0.05,False,True,pct_change,20,29,0.6551724137931034,0.0002841057672785698,0.00022037869771547456,-9.704621808425575,NQ
20,dtw,0.05,False,True,pct_change,30,29,0.4827586206896552,0.0002577922329417499,0.0001995434651403154,-7.051059308934235,NQ
20,dtw,0.05,False,False,log_returns,10,30,0.4666666666666667,0.00033517377717248107,0.00025538661835791237,-17.317945110162807,NQ
20,dtw,0.05,False,False,log_returns,20,30,0.6333333333333333,0.0002840691732502541,0.00022012603584572487,-9.626428274952351,NQ
20,dtw,0.05,False,False,log_returns,30,30,0.5,0.000257918907370378,0.0001995764771081609,-6.9694965646229186,NQ
20,dtw,0.05,False,False,pct_change,10,30,0.4666666666666667,0.00033517377717248107,0.00025538661835791237,-17.317945110162807,NQ
20,dtw,0.05,False,False,pct_change,20,30,0.6333333333333333,0.0002840691732502541,0.00022012603584572487,-9.626428274952351,NQ
20,dtw,0.05,False,False,pct_change,30,30,0.5,0.000257918907370378,0.0001995764771081609,-6.9694965646229186,NQ
20,euclidean,0.05,True,True,log_returns,10,29,0.4827586206896552,0.00020409918176330825,0.00015722112910861917,-4.400123688002991,NQ
20,euclidean,0.05,True,True,log_returns,20,29,0.6551724137931034,0.00020763291299287097,0.0001615095314425928,-3.9846419700976714,NQ
20,euclidean,0.05,True,True,log_returns,30,29,0.4827586206896552,0.00019015751923815463,0.00014671173438269728,-2.9046307115055936,NQ
20,euclidean,0.05,True,True,pct_change,10,29,0.4827586206896552,0.00020409918176330825,0.00015722112910861917,-4.400123688002991,NQ
20,euclidean,0.05,True,True,pct_change,20,29,0.6551724137931034,0.00020763291299287097,0.0001615095314425928,-3.9846419700976714,NQ
20,euclidean,0.05,True,True,pct_change,30,29,0.4827586206896552,0.00019015751923815463,0.00014671173438269728,-2.9046307115055936,NQ
20,euclidean,0.05,True,False,log_returns,10,30,0.4666666666666667,0.00020273828806581924,0.00015659950385007442,-4.318100917071908,NQ
20,euclidean,0.05,True,False,log_returns,20,30,0.6333333333333333,0.0002058492497078346,0.0001605302146089471,-3.901121704669319,NQ
20,euclidean,0.05,True,False,log_returns,30,30,0.5,0.00018874719948867464,0.0001458962341008427,-2.8341483554874736,NQ
20,euclidean,0.05,True,False,pct_change,10,30,0.4666666666666667,0.00020273828806581924,0.00015659950385007442,-4.318100917071908,NQ
20,euclidean,0.05,True,False,pct_change,20,30,0.6333333333333333,0.0002058492497078346,0.0001605302146089471,-3.901121704669319,NQ
20,euclidean,0.05,True,False,pct_change,30,30,0.5,0.00018874719948867464,0.0001458962341008427,-2.8341483554874736,NQ
20,euclidean,0.05,False,True,log_returns,10,29,0.4827586206896552,0.0003349662086070128,0.0002555573699394638,-17.50696702217693,NQ
20,euclidean,0.05,False,True,log_returns,20,29,0.6551724137931034,0.0002841057672785698,0.00022037869771547456,-9.704621808425575,NQ
20,euclidean,0.05,False,True,log_returns,30,29,0.4827586206896552,0.0002577922329417499,0.0001995434651403154,-7.051059308934235,NQ
20,euclidean,0.05,False,True,pct_change,10,29,0.4827586206896552,0.0003349662086070128,0.0002555573699394638,-17.50696702217693,NQ
20,euclidean,0.05,False,True,pct_change,20,29,0.6551724137931034,0.0002841057672785698,0.00022037869771547456,-9.704621808425575,NQ
20,euclidean,0.05,False,True,pct_change,30,29,0.4827586206896552,0.0002577922329417499,0.0001995434651403154,-7.051059308934235,NQ
20,euclidean,0.05,False,False,log_returns,10,30,0.4666666666666667,0.00033517377717248107,0.00025538661835791237,-17.317945110162807,NQ
20,euclidean,0.05,False,False,log_returns,20,30,0.6333333333333333,0.0002840691732502541,0.00022012603584572487,-9.626428274952351,NQ
20,euclidean,0.05,False,False,log_returns,30,30,0.5,0.000257918907370378,0.0001995764771081609,-6.9694965646229186,NQ
20,euclidean,0.05,False,False,pct_change,10,30,0.4666666666666667,0.00033517377717248107,0.00025538661835791237,-17.317945110162807,NQ
20,euclidean,0.05,False,False,pct_change,20,30,0.6333333333333333,0.0002840691732502541,0.00022012603584572487,-9.626428274952351,NQ
20,euclidean,0.05,False,False,pct_change,30,30,0.5,0.000257918907370378,0.0001995764771081609,-6.9694965646229186,NQ
5,wdtw,0.01,True,True,log_returns,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,wdtw,0.01,True,True,log_returns,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,wdtw,0.01,True,True,log_returns,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,wdtw,0.01,True,True,pct_change,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,wdtw,0.01,True,True,pct_change,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,wdtw,0.01,True,True,pct_change,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,wdtw,0.01,True,False,log_returns,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,wdtw,0.01,True,False,log_returns,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,wdtw,0.01,True,False,log_returns,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,wdtw,0.01,True,False,pct_change,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,wdtw,0.01,True,False,pct_change,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,wdtw,0.01,True,False,pct_change,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,wdtw,0.01,False,True,log_returns,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,wdtw,0.01,False,True,log_returns,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,wdtw,0.01,False,True,log_returns,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,wdtw,0.01,False,True,pct_change,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,wdtw,0.01,False,True,pct_change,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,wdtw,0.01,False,True,pct_change,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,wdtw,0.01,False,False,log_returns,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,wdtw,0.01,False,False,log_returns,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,wdtw,0.01,False,False,log_returns,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,wdtw,0.01,False,False,pct_change,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,wdtw,0.01,False,False,pct_change,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,wdtw,0.01,False,False,pct_change,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,wdtw,0.05,True,True,log_returns,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,wdtw,0.05,True,True,log_returns,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,wdtw,0.05,True,True,log_returns,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,wdtw,0.05,True,True,pct_change,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,wdtw,0.05,True,True,pct_change,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,wdtw,0.05,True,True,pct_change,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,wdtw,0.05,True,False,log_returns,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,wdtw,0.05,True,False,log_returns,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,wdtw,0.05,True,False,log_returns,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,wdtw,0.05,True,False,pct_change,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,wdtw,0.05,True,False,pct_change,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,wdtw,0.05,True,False,pct_change,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,wdtw,0.05,False,True,log_returns,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,wdtw,0.05,False,True,log_returns,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,wdtw,0.05,False,True,log_returns,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,wdtw,0.05,False,True,pct_change,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,wdtw,0.05,False,True,pct_change,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,wdtw,0.05,False,True,pct_change,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,wdtw,0.05,False,False,log_returns,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,wdtw,0.05,False,False,log_returns,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,wdtw,0.05,False,False,log_returns,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,wdtw,0.05,False,False,pct_change,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,wdtw,0.05,False,False,pct_change,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,wdtw,0.05,False,False,pct_change,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,wdtw,0.1,True,True,log_returns,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,wdtw,0.1,True,True,log_returns,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,wdtw,0.1,True,True,log_returns,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,wdtw,0.1,True,True,pct_change,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,wdtw,0.1,True,True,pct_change,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,wdtw,0.1,True,True,pct_change,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,wdtw,0.1,True,False,log_returns,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,wdtw,0.1,True,False,log_returns,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,wdtw,0.1,True,False,log_returns,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,wdtw,0.1,True,False,pct_change,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,wdtw,0.1,True,False,pct_change,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,wdtw,0.1,True,False,pct_change,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,wdtw,0.1,False,True,log_returns,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,wdtw,0.1,False,True,log_returns,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,wdtw,0.1,False,True,log_returns,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,wdtw,0.1,False,True,pct_change,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,wdtw,0.1,False,True,pct_change,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,wdtw,0.1,False,True,pct_change,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,wdtw,0.1,False,False,log_returns,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,wdtw,0.1,False,False,log_returns,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,wdtw,0.1,False,False,log_returns,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,wdtw,0.1,False,False,pct_change,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,wdtw,0.1,False,False,pct_change,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,wdtw,0.1,False,False,pct_change,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,dtw,0.05,True,True,log_returns,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,dtw,0.05,True,True,log_returns,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,dtw,0.05,True,True,log_returns,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,dtw,0.05,True,True,pct_change,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,dtw,0.05,True,True,pct_change,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,dtw,0.05,True,True,pct_change,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,dtw,0.05,True,False,log_returns,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,dtw,0.05,True,False,log_returns,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,dtw,0.05,True,False,log_returns,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,dtw,0.05,True,False,pct_change,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,dtw,0.05,True,False,pct_change,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,dtw,0.05,True,False,pct_change,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,dtw,0.05,False,True,log_returns,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,dtw,0.05,False,True,log_returns,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,dtw,0.05,False,True,log_returns,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,dtw,0.05,False,True,pct_change,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,dtw,0.05,False,True,pct_change,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,dtw,0.05,False,True,pct_change,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,dtw,0.05,False,False,log_returns,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,dtw,0.05,False,False,log_returns,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,dtw,0.05,False,False,log_returns,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,dtw,0.05,False,False,pct_change,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,dtw,0.05,False,False,pct_change,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,dtw,0.05,False,False,pct_change,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,euclidean,0.05,True,True,log_returns,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,euclidean,0.05,True,True,log_returns,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,euclidean,0.05,True,True,log_returns,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,euclidean,0.05,True,True,pct_change,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
5,euclidean,0.05,True,True,pct_change,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
5,euclidean,0.05,True,True,pct_change,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
5,euclidean,0.05,True,False,log_returns,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,euclidean,0.05,True,False,log_returns,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,euclidean,0.05,True,False,log_returns,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,euclidean,0.05,True,False,pct_change,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
5,euclidean,0.05,True,False,pct_change,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
5,euclidean,0.05,True,False,pct_change,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
5,euclidean,0.05,False,True,log_returns,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,euclidean,0.05,False,True,log_returns,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,euclidean,0.05,False,True,log_returns,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,euclidean,0.05,False,True,pct_change,10,30,0.4666666666666667,0.00019513627303293895,0.0001581465657432374,-1.0313764486144896,GC
5,euclidean,0.05,False,True,pct_change,20,30,0.5333333333333333,0.00021311368978149656,0.0001668524709802992,-0.7911131839429812,GC
5,euclidean,0.05,False,True,pct_change,30,30,0.5333333333333333,0.00022991610552415824,0.00018018437017250228,-1.0054420548296055,GC
5,euclidean,0.05,False,False,log_returns,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,euclidean,0.05,False,False,log_returns,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,euclidean,0.05,False,False,log_returns,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
5,euclidean,0.05,False,False,pct_change,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
5,euclidean,0.05,False,False,pct_change,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
5,euclidean,0.05,False,False,pct_change,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
10,wdtw,0.01,True,True,log_returns,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
10,wdtw,0.01,True,True,log_returns,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
10,wdtw,0.01,True,True,log_returns,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
10,wdtw,0.01,True,True,pct_change,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
10,wdtw,0.01,True,True,pct_change,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
10,wdtw,0.01,True,True,pct_change,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
10,wdtw,0.01,True,False,log_returns,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
10,wdtw,0.01,True,False,log_returns,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
10,wdtw,0.01,True,False,log_returns,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
10,wdtw,0.01,True,False,pct_change,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
10,wdtw,0.01,True,False,pct_change,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
10,wdtw,0.01,True,False,pct_change,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
10,wdtw,0.01,False,True,log_returns,10,29,0.4827586206896552,0.000194466253823028,0.00015763599060076035,-1.0551586595415172,GC
10,wdtw,0.01,False,True,log_returns,20,29,0.5517241379310345,0.00020901968115111057,0.00016378339646488994,-0.8098266149567184,GC
10,wdtw,0.01,False,True,log_returns,30,29,0.5517241379310345,0.00022336173746274662,0.00017573804289358776,-1.027888349831933,GC
10,wdtw,0.01,False,True,pct_change,10,29,0.4827586206896552,0.000194466253823028,0.00015763599060076035,-1.0551586595415172,GC
10,wdtw,0.01,False,True,pct_change,20,29,0.5517241379310345,0.00020901968115111057,0.00016378339646488994,-0.8098266149567184,GC
10,wdtw,0.01,False,True,pct_change,30,29,0.5517241379310345,0.00022336173746274662,0.00017573804289358776,-1.027888349831933,GC
10,wdtw,0.01,False,False,log_returns,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
10,wdtw,0.01,False,False,log_returns,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
10,wdtw,0.01,False,False,log_returns,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
10,wdtw,0.01,False,False,pct_change,10,30,0.4666666666666667,0.0001956010354345908,0.0001584738454848497,-1.0373776403492458,GC
10,wdtw,0.01,False,False,pct_change,20,30,0.5333333333333333,0.00021385013679458748,0.00016770998927012937,-0.7968388598007535,GC
10,wdtw,0.01,False,False,pct_change,30,30,0.5333333333333333,0.00023056742633343496,0.0001809036738496348,-1.0097408698776438,GC
10,wdtw,0.05,True,True,log_returns,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
10,wdtw,0.05,True,True,log_returns,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
10,wdtw,0.05,True,True,log_returns,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
10,wdtw,0.05,True,True,pct_change,10,29,0.4827586206896552,0.0002140242629905086,0.00017706415367582925,-1.448769898747526,GC
10,wdtw,0.05,True,True,pct_change,20,29,0.5517241379310345,0.0002215406863532643,0.0001758144505565249,-1.0627402314834968,GC
10,wdtw,0.05,True,True,pct_change,30,29,0.4482758620689655,0.00022756947979065968,0.0001803527860710328,-1.111145655616472,GC
10,wdtw,0.05,True,False,log_returns,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
10,wdtw,0.05,True,False,log_returns,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
10,wdtw,0.05,True,False,log_returns,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
10,wdtw,0.05,True,False,pct_change,10,30,0.4666666666666667,0.00021450711096315545,0.00017725440312408292,-1.4178685049150546,GC
10,wdtw,0.05,True,False,pct_change,20,30,0.5333333333333333,0.0002259537751566694,0.00017934000822537652,-1.041322022443306,GC
10,wdtw,0.05,True,False,pct_change,30,30,0.43333333333333335,0.00023463491058375093,0.00018536459225449833,-1.090222932136032,GC
10,wdtw,0.05,False,True,log_returns,10,29,0.4827586206896552,0.000194466253823028,0.00015763599060076035,-1.0551586595415172,GC
10,wdtw,0.05,False,True,log_returns,20,29,0.5517241379310345,0.00020901968115111057,0.00016378339646488994,-0.8098266149567184,GC
